id,channel_id,episode_id,start_time,end_time
923,2,49,2024-03-19 14:34:00,2024-03-19 16:30:00
924,2,50,2024-03-19 16:30:00,2024-03-19 17:10:00
925,2,51,2024-03-19 17:10:00,2024-03-19 18:08:00
926,2,52,2024-03-19 18:08:00,2024-03-19 19:50:00
927,2,963,2024-03-19 19:50:00,2024-03-19 20:54:00
928,2,966,2024-03-19 20:54:00,2024-03-19 22:49:00
929,2,1030,2024-03-19 22:49:00,2024-03-20 00:15:00
930,2,1099,2024-03-20 00:15:00,2024-03-20 01:21:00
931,2,1107,2024-03-20 01:21:00,2024-03-20 02:59:00
932,2,1131,2024-03-20 02:59:00,2024-03-20 04:12:00
933,2,1170,2024-03-20 04:12:00,2024-03-20 05:40:00
934,2,1173,2024-03-20 05:40:00,2024-03-20 06:10:00
935,2,1178,2024-03-20 06:10:00,2024-03-20 07:01:00
936,2,1192,2024-03-20 07:01:00,2024-03-20 08:13:00
937,2,1197,2024-03-20 08:13:00,2024-03-20 09:04:00
938,2,1259,2024-03-20 09:04:00,2024-03-20 11:03:00
939,2,1315,2024-03-20 11:03:00,2024-03-20 11:58:00
940,2,1351,2024-03-20 11:58:00,2024-03-20 12:43:00
941,2,1534,2024-03-20 12:43:00,2024-03-20 13:23:00
942,2,1696,2024-03-20 13:23:00,2024-03-20 14:04:00
943,2,1740,2024-03-20 14:04:00,2024-03-20 15:40:00
944,2,1753,2024-03-20 15:40:00,2024-03-20 17:06:00
945,2,1861,2024-03-20 17:06:00,2024-03-20 18:22:00
946,2,1979,2024-03-20 18:22:00,2024-03-20 19:12:00
947,2,196,2024-03-20 19:12:00,2024-03-20 20:37:00
948,2,197,2024-03-20 20:37:00,2024-03-20 21:35:00
949,2,198,2024-03-20 21:35:00,2024-03-20 23:32:00
950,2,199,2024-03-20 23:32:00,2024-03-21 01:25:00
951,2,200,2024-03-21 01:25:00,2024-03-21 02:07:00
952,2,201,2024-03-21 02:07:00,2024-03-21 03:26:00
953,2,202,2024-03-21 03:26:00,2024-03-21 04:05:00
954,2,696,2024-03-21 04:05:00,2024-03-21 05:31:00
955,2,711,2024-03-21 05:31:00,2024-03-21 07:08:00
956,2,791,2024-03-21 07:08:00,2024-03-21 08:27:00
957,2,831,2024-03-21 08:27:00,2024-03-21 09:22:00
958,2,938,2024-03-21 09:22:00,2024-03-21 11:21:00
959,2,964,2024-03-21 11:21:00,2024-03-21 12:52:00
960,2,993,2024-03-21 12:52:00,2024-03-21 13:22:00
961,2,1096,2024-03-21 13:22:00,2024-03-21 15:07:00
962,2,1166,2024-03-21 15:07:00,2024-03-21 15:56:00
963,2,1267,2024-03-21 15:56:00,2024-03-21 17:00:00
964,2,1381,2024-03-21 17:00:00,2024-03-21 18:33:00
965,2,1386,2024-03-21 18:33:00,2024-03-21 20:07:00
966,2,1522,2024-03-21 20:07:00,2024-03-21 21:10:00
967,2,1572,2024-03-21 21:10:00,2024-03-21 22:53:00
968,2,1584,2024-03-21 22:53:00,2024-03-22 00:25:00
969,2,1681,2024-03-22 00:25:00,2024-03-22 01:13:00
970,2,1711,2024-03-22 01:13:00,2024-03-22 02:51:00
971,2,1761,2024-03-22 02:51:00,2024-03-22 04:48:00
972,2,1778,2024-03-22 04:48:00,2024-03-22 06:08:00
973,2,1836,2024-03-22 06:08:00,2024-03-22 06:55:00
974,2,1909,2024-03-22 06:55:00,2024-03-22 08:00:00
975,2,203,2024-03-22 08:00:00,2024-03-22 09:00:00
976,2,204,2024-03-22 09:00:00,2024-03-22 09:36:00
977,2,205,2024-03-22 09:36:00,2024-03-22 11:27:00
978,2,206,2024-03-22 11:27:00,2024-03-22 12:07:00
979,2,207,2024-03-22 12:07:00,2024-03-22 12:41:00
980,2,208,2024-03-22 12:41:00,2024-03-22 14:21:00
981,2,209,2024-03-22 14:21:00,2024-03-22 16:02:00
982,2,666,2024-03-22 16:02:00,2024-03-22 16:34:00
983,2,858,2024-03-22 16:34:00,2024-03-22 18:29:00
984,2,970,2024-03-22 18:29:00,2024-03-22 20:00:00
985,2,1059,2024-03-22 20:00:00,2024-03-22 21:01:00
986,2,1086,2024-03-22 21:01:00,2024-03-22 22:38:00
987,2,1137,2024-03-22 22:38:00,2024-03-23 00:07:00
988,2,1182,2024-03-23 00:07:00,2024-03-23 01:17:00
989,2,1205,2024-03-23 01:17:00,2024-03-23 01:58:00
990,2,1238,2024-03-23 01:58:00,2024-03-23 02:44:00
991,2,1324,2024-03-23 02:44:00,2024-03-23 03:50:00
992,2,1370,2024-03-23 03:50:00,2024-03-23 05:29:00
993,2,1518,2024-03-23 05:29:00,2024-03-23 07:18:00
994,2,1604,2024-03-23 07:18:00,2024-03-23 08:17:00
995,2,1623,2024-03-23 08:17:00,2024-03-23 09:39:00
996,2,1768,2024-03-23 09:39:00,2024-03-23 10:28:00
997,2,1788,2024-03-23 10:28:00,2024-03-23 11:31:00
998,2,1796,2024-03-23 11:31:00,2024-03-23 13:24:00
999,2,210,2024-03-23 13:24:00,2024-03-23 15:02:00
1000,2,211,2024-03-23 15:02:00,2024-03-23 16:51:00
1001,2,212,2024-03-23 16:51:00,2024-03-23 18:16:00
1002,2,213,2024-03-23 18:16:00,2024-03-23 20:12:00
1003,2,214,2024-03-23 20:12:00,2024-03-23 21:40:00
1004,2,215,2024-03-23 21:40:00,2024-03-23 22:57:00
1005,2,216,2024-03-23 22:57:00,2024-03-24 00:18:00
1006,2,815,2024-03-24 00:18:00,2024-03-24 01:35:00
1007,2,841,2024-03-24 01:35:00,2024-03-24 02:36:00
1008,2,863,2024-03-24 02:36:00,2024-03-24 03:39:00
1009,2,991,2024-03-24 03:39:00,2024-03-24 04:40:00
1010,2,1034,2024-03-24 04:40:00,2024-03-24 06:28:00
1011,2,1112,2024-03-24 06:28:00,2024-03-24 07:29:00
1012,2,1198,2024-03-24 07:29:00,2024-03-24 08:57:00
1013,2,1257,2024-03-24 08:57:00,2024-03-24 09:35:00
1014,2,1432,2024-03-24 09:35:00,2024-03-24 10:42:00
1015,2,1671,2024-03-24 10:42:00,2024-03-24 12:34:00
1016,2,1790,2024-03-24 12:34:00,2024-03-24 14:17:00
1017,2,1884,2024-03-24 14:17:00,2024-03-24 14:52:00
1018,2,1918,2024-03-24 14:52:00,2024-03-24 16:32:00
1019,2,413,2024-03-24 16:32:00,2024-03-24 17:58:00
1020,2,414,2024-03-24 17:58:00,2024-03-24 19:38:00
1021,2,415,2024-03-24 19:38:00,2024-03-24 21:27:00
1022,2,416,2024-03-24 21:27:00,2024-03-24 21:59:00
1023,2,417,2024-03-24 21:59:00,2024-03-24 22:40:00
1024,2,418,2024-03-24 22:40:00,2024-03-24 23:27:00
1025,2,419,2024-03-24 23:27:00,2024-03-25 00:39:00
1026,2,1002,2024-03-25 00:39:00,2024-03-25 02:24:00
1027,2,1029,2024-03-25 02:24:00,2024-03-25 03:02:00
1028,2,1053,2024-03-25 03:02:00,2024-03-25 04:46:00
1029,2,1102,2024-03-25 04:46:00,2024-03-25 05:20:00
1030,2,1208,2024-03-25 05:20:00,2024-03-25 07:00:00
1031,2,1270,2024-03-25 07:00:00,2024-03-25 07:57:00
1032,2,1288,2024-03-25 07:57:00,2024-03-25 09:17:00
1033,2,1450,2024-03-25 09:17:00,2024-03-25 09:55:00
1034,2,1575,2024-03-25 09:55:00,2024-03-25 11:18:00
1035,2,1669,2024-03-25 11:18:00,2024-03-25 13:07:00
1036,2,1686,2024-03-25 13:07:00,2024-03-25 14:46:00
1037,2,1776,2024-03-25 14:46:00,2024-03-25 15:35:00
1038,2,1860,2024-03-25 15:35:00,2024-03-25 17:13:00
1039,2,1869,2024-03-25 17:13:00,2024-03-25 19:06:00
1040,2,1932,2024-03-25 19:06:00,2024-03-25 20:50:00
1041,2,1941,2024-03-25 20:50:00,2024-03-25 21:39:00
1042,2,605,2024-03-25 21:39:00,2024-03-25 22:25:00
1043,2,606,2024-03-25 22:25:00,2024-03-25 23:48:00
1044,2,607,2024-03-25 23:48:00,2024-03-26 01:29:00
1045,2,608,2024-03-26 01:29:00,2024-03-26 02:04:00
1046,2,609,2024-03-26 02:04:00,2024-03-26 02:49:00
1047,2,610,2024-03-26 02:49:00,2024-03-26 04:45:00
1048,2,611,2024-03-26 04:45:00,2024-03-26 06:35:00
1049,2,612,2024-03-26 06:35:00,2024-03-26 07:50:00
1050,2,613,2024-03-26 07:50:00,2024-03-26 09:39:00
1051,2,614,2024-03-26 09:39:00,2024-03-26 11:35:00
1052,2,720,2024-03-26 11:35:00,2024-03-26 12:14:00
1053,2,733,2024-03-26 12:14:00,2024-03-26 13:20:00
1054,2,742,2024-03-26 13:20:00,2024-03-26 15:08:00
1055,2,912,2024-03-26 15:08:00,2024-03-26 16:58:00
1056,2,1082,2024-03-26 16:58:00,2024-03-26 18:49:00
1057,2,1221,2024-03-26 18:49:00,2024-03-26 20:22:00
1058,2,1513,2024-03-26 20:22:00,2024-03-26 21:02:00
1059,2,1640,2024-03-26 21:02:00,2024-03-26 22:52:00
1060,2,1897,2024-03-26 22:52:00,2024-03-26 23:58:00
1061,2,1959,2024-03-26 23:58:00,2024-03-27 00:41:00
1062,2,1985,2024-03-27 00:41:00,2024-03-27 02:34:00
1063,2,615,2024-03-27 02:34:00,2024-03-27 04:01:00
1064,2,616,2024-03-27 04:01:00,2024-03-27 05:37:00
1065,2,617,2024-03-27 05:37:00,2024-03-27 06:33:00
1066,2,618,2024-03-27 06:33:00,2024-03-27 07:46:00
1067,2,619,2024-03-27 07:46:00,2024-03-27 09:03:00
1068,2,620,2024-03-27 09:03:00,2024-03-27 10:15:00
1069,2,621,2024-03-27 10:15:00,2024-03-27 12:01:00
1070,2,622,2024-03-27 12:01:00,2024-03-27 13:00:00
1071,2,623,2024-03-27 13:00:00,2024-03-27 13:53:00
1072,2,767,2024-03-27 13:53:00,2024-03-27 15:50:00
1073,2,898,2024-03-27 15:50:00,2024-03-27 17:17:00
1074,2,908,2024-03-27 17:17:00,2024-03-27 18:06:00
1075,2,1026,2024-03-27 18:06:00,2024-03-27 19:03:00
1076,2,1130,2024-03-27 19:03:00,2024-03-27 20:58:00
1077,2,1163,2024-03-27 20:58:00,2024-03-27 22:30:00
1078,2,1174,2024-03-27 22:30:00,2024-03-27 23:55:00
1079,2,1176,2024-03-27 23:55:00,2024-03-28 00:56:00
1080,2,1209,2024-03-28 00:56:00,2024-03-28 02:07:00
1081,2,1223,2024-03-28 02:07:00,2024-03-28 03:26:00
1082,2,1241,2024-03-28 03:26:00,2024-03-28 04:59:00
1083,2,1283,2024-03-28 04:59:00,2024-03-28 06:52:00
1084,2,1310,2024-03-28 06:52:00,2024-03-28 07:49:00
1085,2,1320,2024-03-28 07:49:00,2024-03-28 08:49:00
1086,2,1399,2024-03-28 08:49:00,2024-03-28 10:04:00
1087,2,1401,2024-03-28 10:04:00,2024-03-28 10:54:00
1088,2,1451,2024-03-28 10:54:00,2024-03-28 12:01:00
1089,2,1667,2024-03-28 12:01:00,2024-03-28 13:54:00
1090,2,624,2024-03-28 13:54:00,2024-03-28 14:52:00
1091,2,625,2024-03-28 14:52:00,2024-03-28 16:22:00
1092,2,626,2024-03-28 16:22:00,2024-03-28 17:17:00
1093,2,627,2024-03-28 17:17:00,2024-03-28 18:23:00
1094,2,628,2024-03-28 18:23:00,2024-03-28 19:33:00
1095,2,629,2024-03-28 19:33:00,2024-03-28 20:31:00
1096,2,630,2024-03-28 20:31:00,2024-03-28 21:26:00
1097,2,631,2024-03-28 21:26:00,2024-03-28 23:19:00
1098,2,1022,2024-03-28 23:19:00,2024-03-29 00:03:00
1099,2,1100,2024-03-29 00:03:00,2024-03-29 01:14:00
1100,2,1145,2024-03-29 01:14:00,2024-03-29 03:08:00
1101,2,1385,2024-03-29 03:08:00,2024-03-29 04:41:00
1102,2,1492,2024-03-29 04:41:00,2024-03-29 05:55:00
1103,2,1535,2024-03-29 05:55:00,2024-03-29 07:15:00
1104,2,1547,2024-03-29 07:15:00,2024-03-29 08:46:00
1105,2,1578,2024-03-29 08:46:00,2024-03-29 10:31:00
1106,2,1650,2024-03-29 10:31:00,2024-03-29 12:10:00
1107,2,1691,2024-03-29 12:10:00,2024-03-29 14:00:00
1108,2,1735,2024-03-29 14:00:00,2024-03-29 14:47:00
1109,2,1820,2024-03-29 14:47:00,2024-03-29 15:53:00
1110,2,1935,2024-03-29 15:53:00,2024-03-29 17:21:00
1111,2,1950,2024-03-29 17:21:00,2024-03-29 18:24:00
1112,2,21,2024-03-29 18:24:00,2024-03-29 20:01:00
1113,2,22,2024-03-29 20:01:00,2024-03-29 21:59:00
1114,2,23,2024-03-29 21:59:00,2024-03-29 23:04:00
1115,2,24,2024-03-29 23:04:00,2024-03-30 00:29:00
1116,2,25,2024-03-30 00:29:00,2024-03-30 02:11:00
1117,2,26,2024-03-30 02:11:00,2024-03-30 03:39:00
1118,2,27,2024-03-30 03:39:00,2024-03-30 05:17:00
1119,2,28,2024-03-30 05:17:00,2024-03-30 07:05:00
1120,2,29,2024-03-30 07:05:00,2024-03-30 08:27:00
1121,2,30,2024-03-30 08:27:00,2024-03-30 10:11:00
1122,2,757,2024-03-30 10:11:00,2024-03-30 11:50:00
1123,2,784,2024-03-30 11:50:00,2024-03-30 12:43:00
1124,2,814,2024-03-30 12:43:00,2024-03-30 14:35:00
1125,2,853,2024-03-30 14:35:00,2024-03-30 15:45:00
1126,2,920,2024-03-30 15:45:00,2024-03-30 17:29:00
1127,2,1074,2024-03-30 17:29:00,2024-03-30 18:19:00
1128,2,1226,2024-03-30 18:19:00,2024-03-30 19:00:00
1129,2,1410,2024-03-30 19:00:00,2024-03-30 20:37:00
1130,2,1497,2024-03-30 20:37:00,2024-03-30 22:20:00
1131,2,1668,2024-03-30 22:20:00,2024-03-30 23:06:00
1132,2,1731,2024-03-30 23:06:00,2024-03-30 23:47:00
1133,2,1736,2024-03-30 23:47:00,2024-03-31 01:21:00
1134,2,1792,2024-03-31 01:21:00,2024-03-31 02:20:00
1135,2,1863,2024-03-31 02:20:00,2024-03-31 04:17:00
1136,2,31,2024-03-31 04:17:00,2024-03-31 04:47:00
1137,2,32,2024-03-31 04:47:00,2024-03-31 06:25:00
1138,2,33,2024-03-31 06:25:00,2024-03-31 08:17:00
1139,2,34,2024-03-31 08:17:00,2024-03-31 09:16:00
1140,2,35,2024-03-31 09:16:00,2024-03-31 10:40:00
1141,2,36,2024-03-31 10:40:00,2024-03-31 11:44:00
1142,2,37,2024-03-31 11:44:00,2024-03-31 12:50:00
1143,2,38,2024-03-31 12:50:00,2024-03-31 14:12:00
1144,2,39,2024-03-31 14:12:00,2024-03-31 15:42:00
1145,2,675,2024-03-31 15:42:00,2024-03-31 16:44:00
1146,2,677,2024-03-31 16:44:00,2024-03-31 18:10:00
1147,2,692,2024-03-31 18:10:00,2024-03-31 19:04:00
1148,2,803,2024-03-31 19:04:00,2024-03-31 21:01:00
1149,2,867,2024-03-31 21:01:00,2024-03-31 22:52:00
1150,2,892,2024-03-31 22:52:00,2024-04-01 00:23:00
1151,3,53,2024-03-01 00:00:00,2024-03-01 02:00:00
1152,3,54,2024-03-01 02:00:00,2024-03-01 03:30:00
1153,3,55,2024-03-01 03:30:00,2024-03-01 05:18:00
1154,3,56,2024-03-01 05:18:00,2024-03-01 05:59:00
1155,3,57,2024-03-01 05:59:00,2024-03-01 07:26:00
1156,3,58,2024-03-01 07:26:00,2024-03-01 08:10:00
1157,3,59,2024-03-01 08:10:00,2024-03-01 09:16:00
1158,3,60,2024-03-01 09:16:00,2024-03-01 10:16:00
1159,3,61,2024-03-01 10:16:00,2024-03-01 10:59:00
1160,3,825,2024-03-01 10:59:00,2024-03-01 12:47:00
1161,3,844,2024-03-01 12:47:00,2024-03-01 13:40:00
1162,3,895,2024-03-01 13:40:00,2024-03-01 15:11:00
1163,3,924,2024-03-01 15:11:00,2024-03-01 15:47:00
1164,3,985,2024-03-01 15:47:00,2024-03-01 17:39:00
1165,3,1373,2024-03-01 17:39:00,2024-03-01 18:19:00
1166,3,1383,2024-03-01 18:19:00,2024-03-01 19:57:00
1167,3,1388,2024-03-01 19:57:00,2024-03-01 21:43:00
1168,3,1567,2024-03-01 21:43:00,2024-03-01 23:05:00
1169,3,1673,2024-03-01 23:05:00,2024-03-02 00:06:00
1170,3,1676,2024-03-02 00:06:00,2024-03-02 01:05:00
1171,3,1996,2024-03-02 01:05:00,2024-03-02 02:42:00
1172,3,62,2024-03-02 02:42:00,2024-03-02 04:09:00
1173,3,63,2024-03-02 04:09:00,2024-03-02 04:58:00
1174,3,64,2024-03-02 04:58:00,2024-03-02 06:41:00
1175,3,65,2024-03-02 06:41:00,2024-03-02 07:41:00
1176,3,66,2024-03-02 07:41:00,2024-03-02 08:41:00
1177,3,67,2024-03-02 08:41:00,2024-03-02 10:37:00
1178,3,700,2024-03-02 10:37:00,2024-03-02 12:36:00
1179,3,753,2024-03-02 12:36:00,2024-03-02 13:28:00
1180,3,787,2024-03-02 13:28:00,2024-03-02 14:39:00
1181,3,835,2024-03-02 14:39:00,2024-03-02 16:24:00
1182,3,874,2024-03-02 16:24:00,2024-03-02 17:08:00
1183,3,887,2024-03-02 17:08:00,2024-03-02 18:03:00
1184,3,889,2024-03-02 18:03:00,2024-03-02 19:01:00
1185,3,997,2024-03-02 19:01:00,2024-03-02 20:09:00
1186,3,1037,2024-03-02 20:09:00,2024-03-02 21:18:00
1187,3,1064,2024-03-02 21:18:00,2024-03-02 22:12:00
1188,3,1093,2024-03-02 22:12:00,2024-03-02 23:49:00
1189,3,1104,2024-03-02 23:49:00,2024-03-03 00:25:00
1190,3,1330,2024-03-03 00:25:00,2024-03-03 01:12:00
1191,3,1441,2024-03-03 01:12:00,2024-03-03 02:49:00
1192,3,1454,2024-03-03 02:49:00,2024-03-03 04:42:00
1193,3,1476,2024-03-03 04:42:00,2024-03-03 06:01:00
1194,3,1520,2024-03-03 06:01:00,2024-03-03 06:38:00
1195,3,1726,2024-03-03 06:38:00,2024-03-03 07:44:00
1196,3,1781,2024-03-03 07:44:00,2024-03-03 09:39:00
1197,3,1784,2024-03-03 09:39:00,2024-03-03 11:25:00
1198,3,1945,2024-03-03 11:25:00,2024-03-03 13:20:00
1199,3,1946,2024-03-03 13:20:00,2024-03-03 14:57:00
1200,3,1954,2024-03-03 14:57:00,2024-03-03 16:53:00
1201,3,1981,2024-03-03 16:53:00,2024-03-03 18:47:00
1202,3,68,2024-03-03 18:47:00,2024-03-03 19:51:00
1203,3,69,2024-03-03 19:51:00,2024-03-03 21:40:00
1204,3,70,2024-03-03 21:40:00,2024-03-03 22:20:00
1205,3,71,2024-03-03 22:20:00,2024-03-03 23:20:00
1206,3,72,2024-03-03 23:20:00,2024-03-04 00:17:00
1207,3,1014,2024-03-04 00:17:00,2024-03-04 01:30:00
1208,3,1060,2024-03-04 01:30:00,2024-03-04 02:49:00
1209,3,1346,2024-03-04 02:49:00,2024-03-04 04:25:00
1210,3,1374,2024-03-04 04:25:00,2024-03-04 06:18:00
1211,3,1446,2024-03-04 06:18:00,2024-03-04 07:05:00
1212,3,1453,2024-03-04 07:05:00,2024-03-04 08:47:00
1213,3,1473,2024-03-04 08:47:00,2024-03-04 10:37:00
1214,3,1511,2024-03-04 10:37:00,2024-03-04 11:32:00
1215,3,1601,2024-03-04 11:32:00,2024-03-04 13:06:00
1216,3,1639,2024-03-04 13:06:00,2024-03-04 14:27:00
1217,3,1679,2024-03-04 14:27:00,2024-03-04 14:58:00
1218,3,1762,2024-03-04 14:58:00,2024-03-04 16:19:00
1219,3,1799,2024-03-04 16:19:00,2024-03-04 17:24:00
1220,3,1835,2024-03-04 17:24:00,2024-03-04 18:51:00
1221,3,1854,2024-03-04 18:51:00,2024-03-04 19:52:00
1222,3,1864,2024-03-04 19:52:00,2024-03-04 20:49:00
1223,3,1906,2024-03-04 20:49:00,2024-03-04 22:20:00
1224,3,1967,2024-03-04 22:20:00,2024-03-04 23:50:00
1225,3,217,2024-03-04 23:50:00,2024-03-05 01:30:00
1226,3,218,2024-03-05 01:30:00,2024-03-05 03:11:00
1227,3,219,2024-03-05 03:11:00,2024-03-05 03:55:00
1228,3,220,2024-03-05 03:55:00,2024-03-05 04:26:00
1229,3,221,2024-03-05 04:26:00,2024-03-05 06:12:00
1230,3,726,2024-03-05 06:12:00,2024-03-05 07:27:00
1231,3,949,2024-03-05 07:27:00,2024-03-05 09:12:00
1232,3,981,2024-03-05 09:12:00,2024-03-05 10:32:00
1233,3,1040,2024-03-05 10:32:00,2024-03-05 11:51:00
1234,3,1067,2024-03-05 11:51:00,2024-03-05 13:51:00
1235,3,1095,2024-03-05 13:51:00,2024-03-05 15:31:00
1236,3,1141,2024-03-05 15:31:00,2024-03-05 16:01:00
1237,3,1253,2024-03-05 16:01:00,2024-03-05 17:34:00
1238,3,1360,2024-03-05 17:34:00,2024-03-05 18:44:00
1239,3,1479,2024-03-05 18:44:00,2024-03-05 19:56:00
1240,3,1494,2024-03-05 19:56:00,2024-03-05 21:35:00
1241,3,1495,2024-03-05 21:35:00,2024-03-05 22:48:00
1242,3,1557,2024-03-05 22:48:00,2024-03-06 00:11:00
1243,3,1755,2024-03-06 00:11:00,2024-03-06 01:03:00
1244,3,1828,2024-03-06 01:03:00,2024-03-06 02:08:00
1245,3,222,2024-03-06 02:08:00,2024-03-06 03:07:00
1246,3,223,2024-03-06 03:07:00,2024-03-06 04:30:00
1247,3,224,2024-03-06 04:30:00,2024-03-06 06:01:00
1248,3,225,2024-03-06 06:01:00,2024-03-06 07:39:00
1249,3,226,2024-03-06 07:39:00,2024-03-06 08:29:00
1250,3,227,2024-03-06 08:29:00,2024-03-06 10:05:00
1251,3,228,2024-03-06 10:05:00,2024-03-06 11:32:00
1252,3,229,2024-03-06 11:32:00,2024-03-06 12:23:00
1253,3,869,2024-03-06 12:23:00,2024-03-06 13:50:00
1254,3,872,2024-03-06 13:50:00,2024-03-06 14:59:00
1255,3,879,2024-03-06 14:59:00,2024-03-06 16:13:00
1256,3,1049,2024-03-06 16:13:00,2024-03-06 17:42:00
1257,3,1063,2024-03-06 17:42:00,2024-03-06 19:25:00
1258,3,1120,2024-03-06 19:25:00,2024-03-06 21:01:00
1259,3,1237,2024-03-06 21:01:00,2024-03-06 21:45:00
1260,3,1258,2024-03-06 21:45:00,2024-03-06 23:33:00
1261,3,1516,2024-03-06 23:33:00,2024-03-07 00:47:00
1262,3,1558,2024-03-07 00:47:00,2024-03-07 01:20:00
1263,3,1589,2024-03-07 01:20:00,2024-03-07 03:00:00
1264,3,1595,2024-03-07 03:00:00,2024-03-07 04:14:00
1265,3,1763,2024-03-07 04:14:00,2024-03-07 05:03:00
1266,3,1813,2024-03-07 05:03:00,2024-03-07 05:49:00
1267,3,1814,2024-03-07 05:49:00,2024-03-07 06:21:00
1268,3,1819,2024-03-07 06:21:00,2024-03-07 08:06:00
1269,3,1830,2024-03-07 08:06:00,2024-03-07 08:42:00
1270,3,1866,2024-03-07 08:42:00,2024-03-07 09:32:00
1271,3,1892,2024-03-07 09:32:00,2024-03-07 10:05:00
1272,3,230,2024-03-07 10:05:00,2024-03-07 11:29:00
1273,3,231,2024-03-07 11:29:00,2024-03-07 13:02:00
1274,3,232,2024-03-07 13:02:00,2024-03-07 14:24:00
1275,3,233,2024-03-07 14:24:00,2024-03-07 15:20:00
1276,3,234,2024-03-07 15:20:00,2024-03-07 16:42:00
1277,3,235,2024-03-07 16:42:00,2024-03-07 17:32:00
1278,3,236,2024-03-07 17:32:00,2024-03-07 18:18:00
1279,3,237,2024-03-07 18:18:00,2024-03-07 19:36:00
1280,3,238,2024-03-07 19:36:00,2024-03-07 21:30:00
1281,3,840,2024-03-07 21:30:00,2024-03-07 22:52:00
1282,3,861,2024-03-07 22:52:00,2024-03-07 23:56:00
1283,3,984,2024-03-07 23:56:00,2024-03-08 00:29:00
1284,3,1006,2024-03-08 00:29:00,2024-03-08 01:09:00
1285,3,1136,2024-03-08 01:09:00,2024-03-08 02:00:00
1286,3,1255,2024-03-08 02:00:00,2024-03-08 03:42:00
1287,3,1278,2024-03-08 03:42:00,2024-03-08 04:45:00
1288,3,1407,2024-03-08 04:45:00,2024-03-08 06:35:00
1289,3,1600,2024-03-08 06:35:00,2024-03-08 08:09:00
1290,3,1611,2024-03-08 08:09:00,2024-03-08 09:39:00
1291,3,1677,2024-03-08 09:39:00,2024-03-08 10:24:00
1292,3,1704,2024-03-08 10:24:00,2024-03-08 11:53:00
1293,3,1785,2024-03-08 11:53:00,2024-03-08 12:33:00
1294,3,1807,2024-03-08 12:33:00,2024-03-08 13:08:00
1295,3,1837,2024-03-08 13:08:00,2024-03-08 14:48:00
1296,3,239,2024-03-08 14:48:00,2024-03-08 16:21:00
1297,3,240,2024-03-08 16:21:00,2024-03-08 17:17:00
1298,3,241,2024-03-08 17:17:00,2024-03-08 17:54:00
1299,3,242,2024-03-08 17:54:00,2024-03-08 19:06:00
1300,3,243,2024-03-08 19:06:00,2024-03-08 19:42:00
1301,3,244,2024-03-08 19:42:00,2024-03-08 20:29:00
1302,3,245,2024-03-08 20:29:00,2024-03-08 21:26:00
1303,3,246,2024-03-08 21:26:00,2024-03-08 23:03:00
1304,3,247,2024-03-08 23:03:00,2024-03-08 23:45:00
1305,3,732,2024-03-08 23:45:00,2024-03-09 00:23:00
1306,3,760,2024-03-09 00:23:00,2024-03-09 01:30:00
1307,3,876,2024-03-09 01:30:00,2024-03-09 02:55:00
1308,3,952,2024-03-09 02:55:00,2024-03-09 04:02:00
1309,3,1133,2024-03-09 04:02:00,2024-03-09 04:39:00
1310,3,1191,2024-03-09 04:39:00,2024-03-09 05:47:00
1311,3,1524,2024-03-09 05:47:00,2024-03-09 06:57:00
1312,3,1684,2024-03-09 06:57:00,2024-03-09 08:22:00
1313,3,1794,2024-03-09 08:22:00,2024-03-09 09:28:00
1314,3,1991,2024-03-09 09:28:00,2024-03-09 10:50:00
1315,3,248,2024-03-09 10:50:00,2024-03-09 12:11:00
1316,3,249,2024-03-09 12:11:00,2024-03-09 13:10:00
1317,3,250,2024-03-09 13:10:00,2024-03-09 14:50:00
1318,3,251,2024-03-09 14:50:00,2024-03-09 15:35:00
1319,3,252,2024-03-09 15:35:00,2024-03-09 16:40:00
1320,3,253,2024-03-09 16:40:00,2024-03-09 17:56:00
1321,3,254,2024-03-09 17:56:00,2024-03-09 19:15:00
1322,3,255,2024-03-09 19:15:00,2024-03-09 21:11:00
1323,3,256,2024-03-09 21:11:00,2024-03-09 22:55:00
1324,3,257,2024-03-09 22:55:00,2024-03-10 00:26:00
1325,3,823,2024-03-10 00:26:00,2024-03-10 01:32:00
1326,3,866,2024-03-10 01:32:00,2024-03-10 02:25:00
1327,3,940,2024-03-10 02:25:00,2024-03-10 03:43:00
1328,3,995,2024-03-10 03:43:00,2024-03-10 04:51:00
1329,3,1080,2024-03-10 04:51:00,2024-03-10 05:47:00
1330,3,1123,2024-03-10 05:47:00,2024-03-10 07:01:00
1331,3,1142,2024-03-10 07:01:00,2024-03-10 07:54:00
1332,3,1247,2024-03-10 07:54:00,2024-03-10 09:41:00
1333,3,1504,2024-03-10 09:41:00,2024-03-10 11:03:00
1334,3,1606,2024-03-10 11:03:00,2024-03-10 12:51:00
1335,3,1619,2024-03-10 12:51:00,2024-03-10 14:41:00
1336,3,1687,2024-03-10 14:41:00,2024-03-10 16:11:00
1337,3,1749,2024-03-10 16:11:00,2024-03-10 18:03:00
1338,3,1770,2024-03-10 18:03:00,2024-03-10 19:22:00
1339,3,1879,2024-03-10 19:22:00,2024-03-10 20:01:00
1340,3,1957,2024-03-10 20:01:00,2024-03-10 21:58:00
1341,3,420,2024-03-10 21:58:00,2024-03-10 23:43:00
